1304932726 78 24 44 19 6
1304932735 78 25 44 19 6
1304933644 79 25 44 19 6
1304933677 80 25 44 19 6
1304997555 80 25 45 19 6
1305052795 80 26 45 19 6
1305086562 80 26 45 20 6
1305091836 80 26 45 21 6
1305097029 81 26 45 21 6
1305097099 81 26 46 21 6
1305097115 81 26 47 21 6
1305109006 81 27 47 21 6
1305186274 82 27 47 21 6
1305187215 82 28 47 21 6
1305190340 82 29 47 21 6
1305190446 82 30 47 21 6
1305193006 82 31 47 21 6
1305194073 83 31 47 21 6
1305214714 84 31 47 21 6
1305221576 84 31 48 21 6
1305224071 84 32 48 21 6
1305231246 85 32 48 21 6
1305233346 86 32 48 21 6
1305237931 86 32 49 21 6
1305245458 86 33 49 21 6
1305245466 86 34 49 21 6
1305245555 87 34 49 21 6
1305245566 88 34 49 21 6
1305245691 88 35 49 21 6
1305245700 88 36 49 21 6
1305246893 89 36 49 21 6
1305246910 90 36 49 21 6
1305247032 90 37 49 21 6
1305247034 90 37 50 21 6
1305247049 90 37 51 21 6
1305247244 90 37 52 21 6
1305248789 90 37 52 22 6
1305250295 91 37 52 22 6
1305250309 92 37 52 22 6
1305251038 92 37 52 22 7
1305251480 92 38 52 22 7
1305251489 92 39 52 22 7
1305251511 93 39 52 22 7
1305251520 94 39 52 22 7
1305251754 94 39 53 22 7
1305251763 94 39 54 22 7
1305251853 94 39 54 23 7
1305253120 94 39 54 24 7
1305253267 94 39 54 25 7
1305253317 94 39 54 26 7
1305253321 94 39 54 26 8
1305253781 94 39 54 26 9
1305253950 94 39 54 26 10
1305254277 94 40 54 26 10
1305254398 94 41 54 26 10
1305254407 95 41 54 26 10
1305254426 96 41 54 26 10
1305268093 96 41 54 27 10
1305269774 96 41 54 28 10
1305269912 97 41 54 28 10
1305269930 98 41 54 28 10
1305270758 99 41 54 28 10
1305270828 99 41 54 28 11
1305271042 99 41 54 28 12
1305271225 99 42 54 28 12
1305271234 99 43 54 28 12
1305274610 99 43 54 29 12
1305275939 99 44 54 29 12
1305275949 99 45 54 29 12
1305276658 99 46 54 29 12
1305278541 99 46 55 29 12
1305279225 99 46 56 29 12
1305279695 100 46 56 29 12
1305279714 101 46 56 29 12
1305314589 102 46 56 29 12
1305347557 103 46 56 29 12
1305347737 104 46 56 29 12
1305354042 105 46 56 29 12
1305418656 105 47 56 29 12
1305418669 105 48 56 29 12
1305426911 105 49 56 29 12
1305487928 105 50 56 29 12
1305497275 106 50 56 29 12
1305497285 107 50 56 29 12
1305497357 107 50 57 29 12
1305497870 107 51 57 29 12
1305497882 107 52 57 29 12
1305497970 107 52 57 30 12
1305497979 107 52 57 31 12
1305499410 107 53 57 31 12
1305499418 107 54 57 31 12
1305499813 108 54 57 31 12
1305499826 109 54 57 31 12
1305500191 109 54 57 32 12
1305500301 110 54 57 32 12
1305500339 111 54 57 32 12
1305500389 111 55 57 32 12
1305500397 111 56 57 32 12
1305500437 112 56 57 32 12
1305500444 112 56 58 32 12
1305500470 112 56 59 32 12
1305500532 113 56 59 32 12
1305500662 113 57 59 32 12
1305500672 113 58 59 32 12
1305501156 113 59 59 32 12
1305503092 113 59 59 33 12
1305505683 113 60 59 33 12
1305505693 113 61 59 33 12
1305505784 114 61 59 33 12
1305505884 115 61 59 33 12
1305506399 116 61 59 33 12
1305506696 116 62 59 33 12
1305506705 116 63 59 33 12
1305506958 116 63 60 33 12
1305507078 116 63 61 33 12
1305516082 117 63 61 33 12
1305517733 117 63 62 33 12
1305517930 117 63 63 33 12
1305518747 117 63 63 34 12
1305518843 117 63 63 35 12
1305520955 117 63 63 36 12
1305522746 118 63 63 36 12
1305522762 119 63 63 36 12
1305523315 119 63 63 37 12
1305523567 119 63 63 38 12
1305524363 119 63 63 39 12
1305525539 119 63 63 40 12
1305525752 119 63 63 41 12
1305526378 119 63 63 42 12
1305526418 119 63 63 43 12
1305526938 119 64 63 43 12
1305526946 119 65 63 43 12
1305527372 120 65 63 43 12
1305527385 121 65 63 43 12
1305527591 121 65 64 43 12
1305527602 121 65 65 43 12
1305527869 121 65 65 44 12
1305528280 121 66 65 44 12
1305528289 121 67 65 44 12
1305528727 121 67 65 45 12
1305529079 122 67 65 45 12
1305529090 123 67 65 45 12
1305529546 123 67 65 46 12
1305529571 124 67 65 46 12
1305529923 124 67 65 47 12
1305529956 125 67 65 47 12
1305532214 125 67 65 48 12
1305532919 125 67 65 49 12
1305534407 125 67 66 49 12
1305534827 126 67 66 49 12
1305534843 127 67 66 49 12
1305535430 128 67 66 49 12
1305537769 128 67 66 50 12
1305538963 129 67 66 50 12
1305538981 130 67 66 50 12
1305539056 130 67 67 50 12
1305539118 130 67 68 50 12
1305539695 131 67 68 50 12
1305540084 131 67 68 51 12
1305540749 131 67 68 52 12
1305545373 131 67 68 53 12
1305545964 131 67 68 54 12
1305547277 131 68 68 54 12
1305547284 131 69 68 54 12
1305547890 131 69 69 54 12
1305547959 131 69 70 54 12
1305547972 131 69 71 54 12
1305548017 131 70 71 54 12
1305548024 131 71 71 54 12
1305548372 132 71 71 54 12
1305548467 133 71 71 54 12
1305548679 133 71 71 55 12
1305549096 133 72 71 55 12
1305549104 133 73 71 55 12
1305549122 134 73 71 55 12
1305549133 135 73 71 55 12
1305550474 136 73 71 55 12
1305550794 137 73 71 55 12
1305551088 137 73 71 56 12
1305552502 138 73 71 56 12
1305552513 139 73 71 56 12
